Record ID,Employer,Canonical Employer,Parent Group,Corporate Cluster ID,Canonical Name Occurrences,Duplicate Review Flag,Entity Class,Career Scan Eligible,Sector,Discovery Geography,Org Type,Corporate Website,Website Status,Careers URL,Career Scan Status,Discovery Source,Source URL,Notes,Freeze Version,Freeze Status,Resolved Corporate Website,Resolved Careers Landing URL,Resolved Jobs Search URL,Portal Scope,ATS Family,ATS Confidence,Portal Resolution Status,Portal Verification URL,Portal Verified Date,Resolution Parent Override,Resolution Wave
EMP-01373,Grundy Telecom Integration,Grundy Telecom Integration,,CG-9E5C11C9E9,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01374,Hearst Connect Corporation,Hearst Connect,,CG-723E334041,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01375,HUBER+SUHNER Canada,HUBER+SUHNER Canada,,CG-1DD7572961,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01376,iconectiv Canada,iconectiv Canada,,CG-706BD54C3C,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01377,ICPS Canada,ICPS Canada,,CG-9053D3471D,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01378,iLOQ Canada,iLOQ Canada,,CG-F6524D3F11,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01379,Impulse Technologies,Impulse Technologies,,CG-17A8469356,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01380,Infobip Canada,Infobip Canada,,CG-7050456127,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01381,Interfax Systems,Interfax Systems,,CG-9205EC52A9,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01382,Intrepid Global Ventures,Intrepid Global Ventures,,CG-DD84B57114,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01383,ISN Software Canada,ISN Software Canada,,CG-4E8E95C7E4,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01384,Kaleyra Canada,Kaleyra Canada,,CG-606FE76EB4,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01385,Klaviyo Canada,Klaviyo Canada,,CG-7EF8C1A06D,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01386,Komutel Canada,Komutel Canada,,CG-428D25D639,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01387,Korol Contracting,Korol Contracting,,CG-C093E36281,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01388,Madysta Télécom,Madysta Télécom,,CG-4FA790750F,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01389,Maple Leaf Ropes,Maple Leaf Ropes,,CG-53B8DBFA77,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01390,MDM Telecom,MDM Telecom,,CG-E4E139D3A9,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01391,MI Safety,MI Safety,,CG-B407819E59,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01392,Millard Towers,Millard Towers,,CG-75111B0C39,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01393,Minitaur Sales,Minitaur Sales,,CG-16B158870D,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01394,MKM Engineering,MKM Engineering,,CG-442CA813C3,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01395,Morcom,Morcom,,CG-71D9816416,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01396,Nabatech,Nabatech,,CG-13E71D7421,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01397,NetNumber,NetNumber,,CG-27A2F73662,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01398,New Heights,New Heights,,CG-FA832D40B2,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01399,Nokia Canada,Nokia Canada,,CG-A6B3AB84A8,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,https://www.nokia.com,https://www.nokia.com/careers/,https://www.nokia.com/careers/,Global telecom-tech portal,Custom / backend unverified,High,VERIFIED_WAVE_3,https://www.nokia.com/careers/,2026-08-30,,W3
EMP-01400,Northern Towers Industries,Northern Towers Industries,,CG-318564D254,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01401,NWS Canada,NWS Canada,,CG-06511CC93B,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01402,Openmind Networks,Openmind Networks,,CG-C1E2FCFB7A,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01403,Paging Network of Canada,Paging Network of Canada,,CG-A682CF9542,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01404,Pearson Pelletier Télécom,Pearson Pelletier Télécom,,CG-F8314BF372,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01405,Planetworks Consulting,Planetworks Consulting,,CG-A4DBF5C319,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01406,Prokeep Canada,Prokeep Canada,,CG-8095C9D9B1,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01407,Qualnet Wireless Services,Qualnet Wireless Services,,CG-A219B6B89A,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01408,RAANGE,RAANGE,,CG-E5769CF5E6,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01409,REMAC,REMAC,,CG-615BA2BC94,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01410,Rigarus Construction,Rigarus Construction,,CG-260CB59AB8,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-01411,Roehampton Communications,Roehampton Communications,,CG-654082651C,1,,Employer Candidate,Yes,Telecom / networking / communications infrastructure,Canada,Company,,Pending resolution,,Not started,Canadian Telecommunications Association current members 2026,https://canadatelecoms.ca/about-us/members/,Current static public member/associate roster of Canada's telecom network ecosystem.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
